case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,population_role,replaced_parent_slot_case_id,parent_envelope_path,parent_envelope_sha256,parent_case_artifact_path,parent_case_artifact_sha256,candidate_envelope_path,candidate_envelope_sha256,historical_envelope_path,historical_envelope_sha256,replacement_selection_rank,replacement_order_rule,replacement_source_sha256,replacement_readme_sha256,replacement_incident_block,replacement_exploit_tx_hash,candidate_id,source_case_id,source_artifact_path,source_artifact_sha256
spartan,defihacklabs,bsc,7048832,0x3de669c4f1f167a8afbc9993e4753b84b576426f,shanghai,ca2-f655d6375b3979edab38,2021-05-02,Spartan,Logic Flaw,src/test/2021-05/Spartan_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,1e131cb812e4acd651d55f9cefaae8ca2216a72785cadcbd19e7d66491a453f6,"[""https://rekt.news/spartan-rekt/""]",[],,exact_contract_basename,True,True,,,2021-05-02,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f655d6375b3979edab38.json,cc7adda3ac034bcad6feec4b3c0067791c477de355435312d629c0a900d9f429,cases/ca2-f655d6375b3979edab38.json,9b74019b0662b927dfb91d64d4bc7e1d562fcec0a2e6e4d352cea3af5bd58f19,,,,,,,,,,,,ca2-f655d6375b3979edab38,cases/ca2-f655d6375b3979edab38.json,9b74019b0662b927dfb91d64d4bc7e1d562fcec0a2e6e4d352cea3af5bd58f19
dodo_flashloan,defihacklabs,ethereum,12000000,0x051ebd717311350f1684f89335bed4abd083a2b6,shanghai,ca2-61c7c0bc0fd854fd8541,2021-03-08,DODO,Flashloan Attack,src/test/2021-03/dodo_flashloan_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,e74bcf9627e666abcc1dd105229c09bd34d85b635197b7580cedb3c48eed0246,"[""https://blog.dodoex.io/dodo-pool-incident-postmortem-with-a-little-help-from-our-friends-327e66872d42"", ""https://etherscan.io/tx/0x395675b56370a9f5fe8b32badfa80043f5291443bd6c8273900476880fb5221e"", ""https://halborn.com/explained-the-dodo-dex-hack-march-2021/""]","[""0x395675b56370a9f5fe8b32badfa80043f5291443bd6c8273900476880fb5221e""]",,exact_contract_basename,True,True,,,2021-03-08,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-61c7c0bc0fd854fd8541.json,4429af5a6e981ddbe4507743175074b514bb8a370bf487fe4db55ca226105407,cases/ca2-61c7c0bc0fd854fd8541.json,ae4f1239fb208c45c5fe75a81a2222193ee94e28de3683f5b7eb7b255264d2aa,,,,,,,,,,,,ca2-61c7c0bc0fd854fd8541,cases/ca2-61c7c0bc0fd854fd8541.json,ae4f1239fb208c45c5fe75a81a2222193ee94e28de3683f5b7eb7b255264d2aa
pancakebunny,defihacklabs,bsc,7556330,0x633e538ecf0bee1a18c2edfe10c4da0d6e71e77b,shanghai,ca2-7c6082cada48d720f171,2021-05-19,PancakeBunny,Price Oracle Manipulation,src/test/2021-05/PancakeBunny_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,baf63791a4277f87d91ddc0567f2b55ffda4a381f3294e1a8b8b6b891a7836ff,"[""https://bscscan.com/tx/0x897c2de73dd55d7701e1b69ffb3a17b0f4801ced88b0c75fe1551c5fcce6a979"", ""https://rekt.news/pancakebunny-rekt/""]","[""0x897c2de73dd55d7701e1b69ffb3a17b0f4801ced88b0c75fe1551c5fcce6a979""]",,exact_contract_basename,True,True,,,2021-05-19,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-7c6082cada48d720f171.json,a7c325124b438903962e99128e55724438ef3d57381b4f6ec6f5cab26e6e26cf,cases/ca2-7c6082cada48d720f171.json,dff90212408b4b7601ef81515d8bc7edb76e25fe63926bd936385694d31ec9ed,,,,,,,,,,,,ca2-7c6082cada48d720f171,cases/ca2-7c6082cada48d720f171.json,dff90212408b4b7601ef81515d8bc7edb76e25fe63926bd936385694d31ec9ed
burgerswap,defihacklabs,bsc,7781159,0x7ac55ac530f2c29659573bde0700c6758d69e677,shanghai,ca2-28489e4d5123e702b7a8,2021-05-27,BurgerSwap,Mathematical flaw + Reentrancy,src/test/2021-05/BurgerSwap_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,63e826cb9881b371ac3674c38a3a8b812dbb7807ef3c75978eb8b6e3dd255630,"[""https://twitter.com/Mudit__Gupta/status/1398156036574306304""]",[],,exact_contract_basename,True,True,,,2021-05-27,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-28489e4d5123e702b7a8.json,5a5c36ae7acdcbb97d7b7da7069b2a832664c5f75d71293c5d4463b853fd229a,cases/ca2-28489e4d5123e702b7a8.json,10b474ebaa25b1d2ec10b0aee8bafa0e74abd574900f28ca0de2cda47676c8a1,,,,,,,,,,,,ca2-28489e4d5123e702b7a8,cases/ca2-28489e4d5123e702b7a8.json,10b474ebaa25b1d2ec10b0aee8bafa0e74abd574900f28ca0de2cda47676c8a1
88mph,defihacklabs,ethereum,12516705,0xf0b7de03134857391d8d43ed48e20edf21461097,shanghai,ca2-c9c1817a98610ef26f01,2021-06-07,88mph NFT,Access control,src/test/2021-06/88mph_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,4451139dfa098f690604a55207330189bd34c454b39867257c40110ef5f8f71a,"[""https://medium.com/immunefi/88mph-function-initialization-bug-fix-postmortem-c3a2282894d3""]",[],,exact_contract_basename,True,True,,,2021-06-07,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-c9c1817a98610ef26f01.json,308d8b18ec18b4557ba9fc6d17fc14ce384e5a0fb86b36d7a73bf53a50226e34,cases/ca2-c9c1817a98610ef26f01.json,652577f470409dcb3987c14f2e7d9a26ea7689b2c33ae49e7ff5ee6205810490,,,,,,,,,,,,ca2-c9c1817a98610ef26f01,cases/ca2-c9c1817a98610ef26f01.json,652577f470409dcb3987c14f2e7d9a26ea7689b2c33ae49e7ff5ee6205810490
eleven,defihacklabs,bsc,8530973,0x27dd6e51bf715cfc0e2fe96af26fc9ded89e4be8,shanghai,ca2-411b50fea47298d98579,2021-06-22,Eleven Finance,Doesn’t burn shares,src/test/2021-06/Eleven_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,5ffd3ed363cfbe0e373320610197f27c34e430107e5366516a6dfb3ca245b549,"[""https://bscscan.com/tx/0xeaaa8f4d33b1035a790f0d7c4eb6e38db7d6d3b580e0bbc9ba39a9d6b80dd250"", ""https://peckshield.medium.com/eleven-finance-incident-root-cause-analysis-123b5675fa76""]","[""0xeaaa8f4d33b1035a790f0d7c4eb6e38db7d6d3b580e0bbc9ba39a9d6b80dd250""]",,exact_contract_basename,True,True,,,2021-06-22,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-411b50fea47298d98579.json,e610f72a0ea424b67cfdaabe6a707c2a5796f9ff1a3189f22234f4bbf6ac1e9e,cases/ca2-411b50fea47298d98579.json,24915f807164abae6421d57fcdedb41c080e7373c24ad08ac814076f9a9728c5,,,,,,,,,,,,ca2-411b50fea47298d98579,cases/ca2-411b50fea47298d98579.json,24915f807164abae6421d57fcdedb41c080e7373c24ad08ac814076f9a9728c5
xwin,defihacklabs,bsc,8589725,0x1bf7fe7568211ecff68b6bc7ccad31ecd8fe8092,shanghai,ca2-42dc2e766a267767f0d8,2021-06-25,xWin Finance,subscription-incentive-mechanism,src/test/2021-06/xWin_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,9aa89bc4c360d07aa0711f47b8f5b59db465dc22d8f306bc5315b5977a993395,"[""https://peckshield.medium.com/xwin-finance-incident-root-cause-analysis-71d0820e6bc1""]",[],~$300k,exact_contract_basename,True,True,,,2021-06-25,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-42dc2e766a267767f0d8.json,e0d3bcbf613b6b6da4ca09aeeee9c75f70708fc019516cdd2026d2351d1f3e8f,cases/ca2-42dc2e766a267767f0d8.json,e8d8834777182481ef300aa8e118af03fde5854b061b8d39220dabf4ed2f8e57,,,,,,,,,,,,ca2-42dc2e766a267767f0d8,cases/ca2-42dc2e766a267767f0d8.json,e8d8834777182481ef300aa8e118af03fde5854b061b8d39220dabf4ed2f8e57
cream,defihacklabs,ethereum,13125070,0x2db6c82ce72c8d7d770ba1b5f5ed0b6e075066d6,shanghai,ca2-8c56561fae063cde5971,2021-08-30,Cream Finance,Flashloan Attack + Reentrancy,src/test/2021-08/Cream_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,7eb8399ca0ec2a1f3c1f751a139eb23c890e45ed189ed42cb86f3c8e2e987194,"[""https://etherscan.io/tx/0xa9a1b8ea288eb9ad315088f17f7c7386b9989c95b4d13c81b69d5ddad7ffe61e"", ""https://twitter.com/creamdotfinance/status/1432249773575208964"", ""https://twitter.com/peckshield/status/1432249600002478081""]","[""0xa9a1b8ea288eb9ad315088f17f7c7386b9989c95b4d13c81b69d5ddad7ffe61e""]",,exact_contract_basename,True,True,,,2021-08-30,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-8c56561fae063cde5971.json,4e1f8d68899fcd31626ecde28908f7c390b6aa4f8b0af8fbdd6a188de62517c0,cases/ca2-8c56561fae063cde5971.json,0552da04955500b19bdd338c4d045d9347d0fa5e3faef96e73da19ef8810f671,,,,,,,,,,,,ca2-8c56561fae063cde5971,cases/ca2-8c56561fae063cde5971.json,0552da04955500b19bdd338c4d045d9347d0fa5e3faef96e73da19ef8810f671
xsurge,defihacklabs,bsc,10087723,0xe1e1aa58983f6b8ee8e4ecd206cea6578f036c21,shanghai,ca2-f4c153bbeb9c3fff7e54,2021-08-17,XSURGE,Flashloan Attack + Reentrancy,src/test/2021-08/XSURGE_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,4f6037b245cd4ce4e5c660dce57cef491cd19921f8610fd9948f5b496bf6d1aa,"[""https://beosin.medium.com/a-sweet-blow-fb0a5e08657d"", ""https://bscscan.com/tx/0x8c93d6e5d6b3ec7478b4195123a696dbc82a3441be090e048fe4b33a242ef09d"", ""https://medium.com/@Knownsec_Blockchain_Lab/knownsec-blockchain-lab-comprehensive-analysis-of-xsurge-attacks-c83d238fbc55""]","[""0x8c93d6e5d6b3ec7478b4195123a696dbc82a3441be090e048fe4b33a242ef09d""]",,exact_contract_basename,True,True,,,2021-08-17,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f4c153bbeb9c3fff7e54.json,8e7ec7e8dfa60841be78e88168166a54f8ed7ae3e8b013d5f050ade2dd89571a,cases/ca2-f4c153bbeb9c3fff7e54.json,92f0b3522874dd0a92d4847730b76a9de007d3e1f1d42ad29a11c9122894589b,,,,,,,,,,,,ca2-f4c153bbeb9c3fff7e54,cases/ca2-f4c153bbeb9c3fff7e54.json,92f0b3522874dd0a92d4847730b76a9de007d3e1f1d42ad29a11c9122894589b
nowswap,defihacklabs,ethereum,13225516,0xa0ff0e694275023f4986dc3ca12a6eb5d6056c62,shanghai,ca2-bef4fd38f1af5d45d83a,2021-09-15,NowSwap Platform,Incorrect calculation,src/test/2021-09/NowSwap_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,1cf9f8da8125f234890449362de85fb1b390e41dc8287302242423b36ef935f7,"[""https://twitter.com/BlockSecTeam/status/1438100688215560192""]",[],,exact_contract_basename,True,True,,,2021-09-15,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-bef4fd38f1af5d45d83a.json,79bb5980d7668d8c5f1ccd2576e4e7e505631c7ea2092b8019bb45d2d51e3722,cases/ca2-bef4fd38f1af5d45d83a.json,28243ef74908cda05b19d0e290b52140fb17bdee91404b0e2efdade02133b5f5,,,,,,,,,,,,ca2-bef4fd38f1af5d45d83a,cases/ca2-bef4fd38f1af5d45d83a.json,28243ef74908cda05b19d0e290b52140fb17bdee91404b0e2efdade02133b5f5
nimbus,defihacklabs,ethereum,13225516,0xc0a6b8c534fad86df8fa1abb17084a70f86eddc1,shanghai,ca2-54094307591338d2b28a,2021-09-15,Nimbus Platform,Incorrect calculation,src/test/2021-09/Nimbus_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,360fd55e367d0f5ee34eca04acb003298f83f95c9fda4d4098810ae84a16d73e,"[""https://twitter.com/BlockSecTeam/status/1438100688215560192""]",[],,exact_contract_basename,True,True,,,2021-09-15,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-54094307591338d2b28a.json,ee08a1e926aa10f672b637d14bc10c9058d8fbf15e8ba6f905d42313404db0be,cases/ca2-54094307591338d2b28a.json,bb72ccd71523619f996287705e8ae53c1b669be8600bd13260803dc3b3b86a4d,,,,,,,,,,,,ca2-54094307591338d2b28a,cases/ca2-54094307591338d2b28a.json,bb72ccd71523619f996287705e8ae53c1b669be8600bd13260803dc3b3b86a4d
GoldReserve,defihacklabs-temporal-replacement-finalization,bsc,46278330,0x7c77576a2b48504ebd9ff0810d799651f68742d3,,ca2-a1a34caf1169e8bc37ff,2025-02-01,GoldReserve,replacement_candidate,,bsc,,replacement_candidate_historical_snapshot_verified,d7230b7ad7691da2fd75818601ed2c7b9963f629367060b583a8b95b9d5beddb,7fd3927d0f0e0ebc7420200a4daa18c6456759ce2328c518841bd8b4fc2e0eaa,[],"[""0x79c2e41b10462d374f21ecd4da048029cc71692e0c9ef275d4aad228e6f8afe0""]",,frozen_chain_global_order_finalization,True,True,45243762,45272551,46278331,,f6fe08f3251270c0b6e046b017cda4b057a0f08bdb9750330de34e33456d21e6,,replacement_candidate_selected,[],replacement,ca2-69618eefef4fa57c795c,cases/ca2-69618eefef4fa57c795c.json,45791a320d9d473ac62aaa2a07f4d8d028b1050e1a584555179da6daef22af0a,,,cases/ca2r-51fea100b454e9f084dd.json,d87dd8aca07fa7acdb604cf428581703ca4595784ba4aed39705adddcb33706e,historical_cases/ca2r-51fea100b454e9f084dd/ca2r-51fea100b454e9f084dd.json,ab53888bf740e4bb0b2f0930192db2e10f74ed093ab3fddf7e51ece57cbbc2f2,16,first_eligible_unique_from_frozen_chain_global_order,d7230b7ad7691da2fd75818601ed2c7b9963f629367060b583a8b95b9d5beddb,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,46278330,0x79c2e41b10462d374f21ecd4da048029cc71692e0c9ef275d4aad228e6f8afe0,ca2r-51fea100b454e9f084dd,ca2r-51fea100b454e9f084dd,historical_cases/ca2r-51fea100b454e9f084dd/ca2r-51fea100b454e9f084dd.json,ab53888bf740e4bb0b2f0930192db2e10f74ed093ab3fddf7e51ece57cbbc2f2
sushimiso,defihacklabs,ethereum,13038771,0x4c4564a1fe775d97297f9e3dc2e762e0ed5dda0e,shanghai,ca2-cc76e9ac975f3c46bb14,2021-09-16,SushiSwap Miso,Insufficient validation,src/test/2021-09/Sushimiso_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,4103dc779de5b388c14c86f7e5dcfef58c7ceaabecac89af2dec0cd05f5b1415,"[""https://etherscan.io/tx/0x78d6355703507f88f2090eb780d245b0ab26bf470eabdb004761cedf3b1cda44"", ""https://www.paradigm.xyz/2021/08/two-rights-might-make-a-wrong""]","[""0x78d6355703507f88f2090eb780d245b0ab26bf470eabdb004761cedf3b1cda44""]",,exact_contract_basename,True,True,,,2021-09-16,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-cc76e9ac975f3c46bb14.json,0879f113ec52c7f6f9da933bb6697b7fa104c127fb75e01f334297e84acc802c,cases/ca2-cc76e9ac975f3c46bb14.json,5f7111aa5b93e56e5ab2cf14334431a1c7574a6377b9c38c734fa77c012ec072,,,,,,,,,,,,ca2-cc76e9ac975f3c46bb14,cases/ca2-cc76e9ac975f3c46bb14.json,5f7111aa5b93e56e5ab2cf14334431a1c7574a6377b9c38c734fa77c012ec072
balancer_20200628,defihacklabs,ethereum,10355806,0x0e511aa1a137aad267dfe3a6bfca0b856c1a3682,,ca2-f056a955a865b551a342,2020-06-28,Balancer Protocol,Token Incompatible,src/test/2020-06/Balancer_20200628_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,cff6c4627717d0667b3d6ecc390f2da2c0f3c61c6ed558a40bf841b4f98fe071,"[""https://etherscan.io/tx/0x013be97768b702fe8eccef1a40544d5ecb3c1961ad5f87fee4d16fdc08c78106"", ""https://slowmist.medium.com/detailed-analysis-of-balancer-hack-de8bd86020de""]","[""0x013be97768b702fe8eccef1a40544d5ecb3c1961ad5f87fee4d16fdc08c78106""]",,exact_contract_basename,True,True,,,2020-06-28,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f056a955a865b551a342.json,828b69cdee95879f4b84dbc49e35dc51412ddaebd9838ec0b0ff043aff413bab,cases/ca2-f056a955a865b551a342.json,aa7cd369d19068860cf31c306d710b52e1bf73ddccbfde381ad4f62b6bde7e9e,,,,,,,,,,,,ca2-f056a955a865b551a342,cases/ca2-f056a955a865b551a342.json,aa7cd369d19068860cf31c306d710b52e1bf73ddccbfde381ad4f62b6bde7e9e
mono,defihacklabs,ethereum,13715025,0xc36a7887786389405ea8da0b87602ae3902b88a1,shanghai,ca2-6123dfbf4db930b4d1d5,2021-11-30,MonoX Finance,Price Manipulation,src/test/2021-11/Mono_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,9cd973d11f8ed1476098b090748f544d24666be4e5b92bc1afeb421b3acdd613,"[""https://etherscan.io/tx/0x9f14d093a2349de08f02fc0fb018dadb449351d0cdb7d0738ff69cc6fef5f299"", ""https://knownseclab.com/news/61a986811992da0067558749"", ""https://polygonscan.com/tx/0x5a03b9c03eedcb9ec6e70c6841eaa4976a732d050a6218969e39483bb3004d5d"", ""https://slowmist.medium.com/detailed-analysis-of-the-31-million-monox-protocol-hack-574d8c44a9c8"", ""https://www.tuoniaox.com/news/p-521076.html""]","[""0x5a03b9c03eedcb9ec6e70c6841eaa4976a732d050a6218969e39483bb3004d5d"", ""0x9f14d093a2349de08f02fc0fb018dadb449351d0cdb7d0738ff69cc6fef5f299""]",,exact_contract_basename,True,True,,,2021-11-30,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-6123dfbf4db930b4d1d5.json,d30d7edd9a40913a99af7c8053f81662d948d2602e8c449318e427bf90a34b68,cases/ca2-6123dfbf4db930b4d1d5.json,eaa26628a880c5c196ec08e8e3175cc65d9e31d7ab9e737b1287515bf8ebdd44,,,,,,,,,,,,ca2-6123dfbf4db930b4d1d5,cases/ca2-6123dfbf4db930b4d1d5.json,eaa26628a880c5c196ec08e8e3175cc65d9e31d7ab9e737b1287515bf8ebdd44
ploutoz,defihacklabs,bsc,12886415,0x844fa82f1e54824655470970f7004dd90546bb28,shanghai,ca2-1110a2625b12e4b110c0,2021-11-23,Ploutoz,Flash Loan,src/test/2021-11/Ploutoz_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,f016e278ccd20466d1c44ecf3252729611d6ed2f3adcdd5cc925aa429fbc06d5,"[""https://x.com/peckshield/status/1463113809111896065""]",[],,exact_contract_basename,True,True,,,2021-11-23,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-1110a2625b12e4b110c0.json,d63acbc5372f041af99c0a9151a126a7b36b7e630325c6a076791655332f0189,cases/ca2-1110a2625b12e4b110c0.json,7bc558877d8179f3a1c5b7544cd71611beabad9ab4f1d330e0c20ebf287138ea,,,,,,,,,,,,ca2-1110a2625b12e4b110c0,cases/ca2-1110a2625b12e4b110c0.json,7bc558877d8179f3a1c5b7544cd71611beabad9ab4f1d330e0c20ebf287138ea
nervebridge,defihacklabs,bsc,12653565,0xd0fbf0a224563d5ffc8a57e4fda6ae080ebcf3d3,shanghai,ca2-4146cf0ae387533d1340,2021-12-14,Nerve Bridge,Swap Metapool Attack,src/test/2021-12/NerveBridge_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,dece0a59673e8a0b9d944e2fcd67cd2b5d5239e4cb05e2b2729b09227a85a2d9,"[""https://blocksecteam.medium.com/the-analysis-of-nerve-bridge-security-incident-ead361a21025""]",[],,exact_contract_basename,True,True,,,2021-12-14,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-4146cf0ae387533d1340.json,57c1528d3852424136dcee18b7cfe9cf6294ea351e3019281295023723175c60,cases/ca2-4146cf0ae387533d1340.json,db5503b0a8c145110b16ca6cc072301cf8299a6cd590e8ee2d927670fe005878,,,,,,,,,,,,ca2-4146cf0ae387533d1340,cases/ca2-4146cf0ae387533d1340.json,db5503b0a8c145110b16ca6cc072301cf8299a6cd590e8ee2d927670fe005878
indexedfinance,defihacklabs,ethereum,13417948,0xf00a38376c8668fc1f3cd3daeef42e0e44a7fcdb,shanghai,ca2-9f5117e07b7b2d16ed22,2021-10-15,Indexed Finance,Price Manipulation,src/test/2021-10/IndexedFinance_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2021/README.md,frozen_public_source_hashed,93b19197192b409cf7360b9bfa564d474da5a115f9bf279a5b8cc61093dadab6,abff0f9940c92bfd88c9e82d7635f75ccf5764ace19a5f5e9c4cd4b956e55487,"[""https://blocksecteam.medium.com/the-analysis-of-indexed-finance-security-incident-8a62b9799836""]",[],,exact_contract_basename,True,True,,,2021-10-15,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-9f5117e07b7b2d16ed22.json,8edbb8a830482b31340e36b3018b361d80028d52e6996ffb3679da325e0dc7a3,cases/ca2-9f5117e07b7b2d16ed22.json,dbb9f5b64ef5d16b1865d9c5800d720f8f95166bcd937242bfd3a4c8e21f2af2,,,,,,,,,,,,ca2-9f5117e07b7b2d16ed22,cases/ca2-9f5117e07b7b2d16ed22.json,dbb9f5b64ef5d16b1865d9c5800d720f8f95166bcd937242bfd3a4c8e21f2af2
