case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized
btc20,ethereum,1,2023-06-16T10:19:11Z,10,100,0x1d9dd25e987ec6aac63f064407b99563ba10fea9,1:0x1d9dd25e987ec6aac63f064407b99563ba10fea9,UNKNOWN_REQUIRES_RPC,-1,0x78f892fa517ca0e754986ff792f3e77f156d27aad4bc9e1c6fb5a3490268df86,17473052,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_0_1000000.parquet,d5e23a08a88dabb08e4eb326b1c042e55165b1fd682650ab9ed73f136e287d31,b7a29d59b3b94ecbc126ea4616bfc637556dcbaf21d5881541162fb683ae0efd,0009bf55bc847799f2bbc29331c5267799937ab21a14ef30c8c08edb945904e2,a54ff2cbb711e2533dd67987231dff3bd462cb3597728d0f1f238801ca6bdad1,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
burner,ethereum,1,2020-07-28T09:39:06Z,10,100,0xf5e311e4f2a0f90dbd6ce5f87d500182b179c875,1:0xf5e311e4f2a0f90dbd6ce5f87d500182b179c875,UNKNOWN_REQUIRES_RPC,-1,0xa66542c179b602a83beb46185f8d223101d0eece2629c92dc83a922d84925a83,10389233,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,49b168d16a9789c49fc80d729178dfb6a9be9b4ce1a2096bbba280010f1cce20,00088db3e44982aa333d87b1f02d3aa800a3cf42e41c39314dba28adc06df069,046d5dce2898615b322a3941f9f6afb147183d5a1a1b55ecc2aee31c111becc3,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
burntbubba,ethereum,1,2023-01-11T15:25:11Z,10,100,0xef7102de4ae45dd36525fd9a394b161e2a1655c7,1:0xef7102de4ae45dd36525fd9a394b161e2a1655c7,UNKNOWN_REQUIRES_RPC,-1,0x5783073d4c48d1fa2752c56522d0d26d4bba57729979e63bd4fa654e9f20bca4,16205901,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_0_1000000.parquet,d5e23a08a88dabb08e4eb326b1c042e55165b1fd682650ab9ed73f136e287d31,adcc106bb4707f69d40343ae0ebf9b0475164b37376b5b7186679a2c94cb7167,0015389d0b762e17d99fce34f0f86d2cf7c3d5f328ef46699008847165d4cb2c,f74895d766d6a7f07efdc8e55d63c52e8f93bdf3e7deaa9301d9ee98f735288c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
bzx,ethereum,1,2020-09-04T00:35:16Z,7,70,0x88817585d528947d28f7377c7fb7cf304c42cf90,1:0x88817585d528947d28f7377c7fb7cf304c42cf90,UNKNOWN_REQUIRES_RPC,-1,0x09e745dbbb7ea9e679d998da81c3cc96a0be1dc982aab5f23621aa08d08e89ce,10681943,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_19000000_20000000.parquet,204b7f381daf9d8017d4efd97183633a94c1c646efa22b219290c725f63c79d8,45128b51a7d86c889a861a8a366d4024a2eec1eb79be8a05e392a24272d85638,0009e78cff0ced5a7e5d1351330fd36eaedcce42b0ea6a64bb8d84706de21358,549e0504994d81213265a337eecefce4ec202dbb52f5cec9da83970e6d9726df,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
bzx2,ethereum,1,2020-09-04T00:36:41Z,10,100,0x252c51ec9d8524cdc91d6348cfee65267b0ec3bb,1:0x252c51ec9d8524cdc91d6348cfee65267b0ec3bb,UNKNOWN_REQUIRES_RPC,-1,0x71b92ee1b8006596cbbd242d18d943ccca4de235f41bf40eeb24f51dd0cdbf4d,10732341,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,b8e9693112bb1c615952c64b3d9c5a24da81faa1f51ec419ce2fc4d853fb8bd2,0006be527b97b2699244d9686d6840818746e565bfa576e369c1a711c6b52d8a,0873eed31aebe6e733034d57441f7ec0b8d7019bc85a33126433082b4ce118ad,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
compounderfinance,ethereum,1,2020-11-09T02:00:56Z,9,90,0xf7dde178fabe8386ade62d584019326a203b5394,1:0xf7dde178fabe8386ade62d584019326a203b5394,UNKNOWN_REQUIRES_RPC,-1,0x58a31952eef3ce451fc7c04c58dd296bf8083350e3a5b0f87838c02ff4d3faab,11066841,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,8498ad8236de6296bbddf5e69dfbba222a42346a0dcb8c9fb5c389eae981c1a3,001654fc67060a633906235208b8c81273d8f644ef1168daab40a50016f02d93,632e8f64cbf9e87ddfb6404ab181609301d83e77decc37ebcbdc2b8879ad6c06,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
compoundtusd,ethereum,1,2020-10-08T11:45:32Z,10,100,0x765effba0b32e13e53404cf18ce4a697908270e1,1:0x765effba0b32e13e53404cf18ce4a697908270e1,UNKNOWN_REQUIRES_RPC,-1,0xc271dafd9410faa18051e41c73de937ecb029fa67f72d2f3f1efc7de11f69bbe,10823042,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_17000000_18000000.parquet,8a63eb54bb198d66bb4daa82d14922009830abddc204e948292b7e4942358c8a,6119a1de85e0f9e2cbadaeb4d7ecd9c8d681b089022c2bbf126d227d7122fa94,000cdfe9d641e7716603d604f46dcf4710c8f4e1e05baba40017ff0dbb3cceda,e2339c247b6447d55437d7e9c6e36a7219e2e6dbbfaad6dcf1ee8dd0d514975b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
compounduni,ethereum,1,2022-09-30T18:51:47Z,10,100,0xe0afc388c55d3a1d8a102398936680d53d3bf09d,1:0xe0afc388c55d3a1d8a102398936680d53d3bf09d,UNKNOWN_REQUIRES_RPC,-1,0x41967ed325da9b17e7faed3e9635b4588ff2e6fbff2bcfae47285c37496ad972,15585721,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_19000000_20000000.parquet,204b7f381daf9d8017d4efd97183633a94c1c646efa22b219290c725f63c79d8,b9dc24f318970891cd4833963745ce37410297e483e807649e4aab06c6e6ea5c,0018a160b91367641a0a90f687d7f096245cedaaf74b5ffcfc60b06208334c2d,9166b4c88fcc8a088757b1c3896ce9953403e7f801b1a44ae696a4c64bc04528,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
conic,ethereum,1,2023-07-01T12:32:23Z,10,100,0xa1e85d90b3762ca48db2af46203cd50fabc94901,1:0xa1e85d90b3762ca48db2af46203cd50fabc94901,UNKNOWN_REQUIRES_RPC,-1,0x87f67c021bb5825274d000b38c60af4670aceb506b55bb346bd2873370d1f568,17549815,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,08213788b96f87c7e7faadc0db251231b349e3617c5005a4a370092806752e12,000a318c9d907e47e052c64392fd24294c0a0502b0029bdd9c79167d074d358f,ffd8357226b08b0e8aee664cbb50415811bcec322750e18b29818c54749c3208,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
conic02,ethereum,1,2023-06-09T20:40:59Z,10,100,0x53ec91c972fb2fc4e4626df0ecb72926002cef96,1:0x53ec91c972fb2fc4e4626df0ecb72926002cef96,UNKNOWN_REQUIRES_RPC,-1,0x931066c55779306f4f8d9f7404dcc540010a3e04b58fc6fc3ae23a773a50fdd8,17289199,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,945f454b8a50aec56f6962b526c05a5a7cec18365f36fd01342194f237b702cf,000f41279bfe7ab26c57ca828075ad3220d9e16412fc949edf64131ec8b5a7e5,e89a495cd22635ea27ddf1947871753585d90403d9513091bbf80a5ee22fdfbe,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
conic_2,ethereum,1,2023-07-01T12:32:23Z,10,100,0x38bc598d5be26b97f2ba608585afcd90ea3bd149,1:0x38bc598d5be26b97f2ba608585afcd90ea3bd149,UNKNOWN_REQUIRES_RPC,-1,0x1fe068977360d64f6a3d5a86d00323f9abe2c5e6a3e861fd385d4b5c8f5f9893,17526651,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_0_1000000.parquet,d5e23a08a88dabb08e4eb326b1c042e55165b1fd682650ab9ed73f136e287d31,bb817c2c6e8270be06d608efb345ac0c6737590c0bc01e033f79dabd0bda4637,001258e64c9a1c11b2112613e14a800264ca4a1eda65a43addc2d71c3fdb8dfd,7df1470eba8b75f228a25cec2d087b703678e73f811333d17c2d40f088ac83dd,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
convergence,ethereum,1,2024-07-15T16:36:11Z,10,100,0x674affe83da837ed5353ff2b37afe12bed05e38e,1:0x674affe83da837ed5353ff2b37afe12bed05e38e,UNKNOWN_REQUIRES_RPC,-1,0x3415c4f8b838b917240e77638c8ce2537c0cd7bdc64020af1d064245f28ff252,20198408,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,782503967f872151b1f1d558b5df9d26bf5533a17b8c5522e2372a8ef41c06ed,001b17cdcfeea22bcd010d8f28731cc368b2a77770eaab9efcee02c6756f2f11,86064fadbc5e9419947a96415f373a2932b78be749e2aeb9e3270172a672428b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
cover,ethereum,1,2020-11-20T23:49:56Z,10,100,0x16d92720af93dfda67064e4a8da86bb9a1c02758,1:0x16d92720af93dfda67064e4a8da86bb9a1c02758,UNKNOWN_REQUIRES_RPC,-1,0x00740e2fdb107d018c27299c9c35b4fc69e3488a5d227d00387bffc5df1525b8,11214471,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,091d9ae7afdccf7c79083bb25cb44a19fdbceb4ba83af68483a0f61b68d9db0e,000aa36eec0652c6b953c1b61e72d6d650d620c1eeb5f5839909f7f93dc18a96,a4e205627622ab7cdc861a1cbd1b3b582b26785dc528512a835cf7e8a4cf8d92,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
cream,ethereum,1,2021-02-10T05:55:00Z,10,100,0x020c3dba224b8c3c179bef56aaff3b4e863b3136,1:0x020c3dba224b8c3c179bef56aaff3b4e863b3136,UNKNOWN_REQUIRES_RPC,-1,0x3c70e9ab93aa4a82652358d0fc506233a35c3ea46fd4587a29ed1f534c88a615,11634861,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,00a00b57424c7b9e49613bc2cb4354f35e16620928593c4c7f9b47456d0c8613,00087cf6b79068e4d46d911508718a431e19a2049b88e17e23aaa3b412d7e2bf,93a1eaaae7a035919492e484ad970d943361500bba1ef500e759c3b992c3bc2d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
cream_2,ethereum,1,2020-08-03T10:18:37Z,10,100,0x2c43cd7fe4f312e7c1f47d961a6b88181fa28f1c,1:0x2c43cd7fe4f312e7c1f47d961a6b88181fa28f1c,UNKNOWN_REQUIRES_RPC,-1,0xa68190ba4768bc226811dee86ebfe9700cd668c66a196082e3643f640d34ef5d,10492542,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,797e39b53be0fefbbe1bdacada1e9d9dacf33f573604468cb3b927d61a88586a,000898e7153ec3b3afea0b9a072bb6e61e795b2070f1431bba9cc97d7970c412,1ebd93fb9fff953455d383a3e731a7f811c60958da6440c7955bfb2610d1f972,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
defiplaza,ethereum,1,2021-10-04T13:55:26Z,10,100,0x77178e7e480a78b863fb78c707faf57e3a3622b7,1:0x77178e7e480a78b863fb78c707faf57e3a3622b7,UNKNOWN_REQUIRES_RPC,-1,0x193d4147767c4de25b62034277fde2cb5f1291d5591a339e9c8774f4ef5db2a8,13251789,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,53cfe944fc36317ddadf927c74702b5f0ef1e2d37cd250c3feda30bfc79bde4e,000443e41618bd83430d31ff8711e42c9e4868b927839efc4708883bd709b913,3e4041f971598cdf25d26d5cdb84004cfea96916b6d06ea015d459a444bec862,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
depayrouter,ethereum,1,2021-02-28T15:14:45Z,10,100,0x81fab74d3c00467c2cd3b9281ee87d2d9d2e8fb2,1:0x81fab74d3c00467c2cd3b9281ee87d2d9d2e8fb2,UNKNOWN_REQUIRES_RPC,-1,0x4185c0f4689dd8a7edce9999b4f6f1f2759278404bc9c519847018e12ac6ab88,11833264,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_19000000_20000000.parquet,204b7f381daf9d8017d4efd97183633a94c1c646efa22b219290c725f63c79d8,78f5a85bd5a239e28a4ff731b8c9894263c5c52f905edb78908d9b46466059dc,0008582802615aa07b9418c48ab9ea8be2e5b4d2280bee42dd5ed020f021f93a,134bf8b1c7889abc5a26e62a2cbf6ef60cc9aa3ec0f2e57f94dc046bd1305796,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
depusdt_levusdc,ethereum,1,2023-05-21T12:03:23Z,10,100,0xea9db754525ae50ef7bbfa1b41e59fce87142fac,1:0xea9db754525ae50ef7bbfa1b41e59fce87142fac,UNKNOWN_REQUIRES_RPC,-1,0x43a00a9fc3a50f06fe00789b033a060112911f193ba211c249e187f6b3b0df4c,17118713,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,9f97e108e434cceb50b88b5a2e2a3974f8d91722caa32fcfec405630398ba7d5,000e757a88f9bf3a4d3bbbf4c0ccd8bb8db14d249ee89d4bb8d0ccb27270bf87,f82b8555680cb985c22f8aa81637271cf8026b40d2bebc40527697dbb0683f04,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
dexible,ethereum,1,2023-02-16T17:31:47Z,10,100,0x14e1f4eb3cc1cd372693376c18e64a54e69b9885,1:0x14e1f4eb3cc1cd372693376c18e64a54e69b9885,UNKNOWN_REQUIRES_RPC,-1,0x8fc06965ccf533a82e5345c3e90364dfd3ccb497ebb78e698fec234f619b6590,16513292,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,feb68ecf6632f13d736d506404fd5e6ca4445246e442d8246f00e9bb2e43880d,00188143368707f60119150611a61e9e2ceb0abbef227e452a08e5d0a96ae182,b88a5528f9805999d08d3f6c03386d4a443e6295ea8c648dc25857137de2bd0a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
dfx,ethereum,1,2022-10-15T16:44:47Z,10,100,0xb09e591bdf6d06cd135ead6381c022e0f53bbb2b,1:0xb09e591bdf6d06cd135ead6381c022e0f53bbb2b,UNKNOWN_REQUIRES_RPC,-1,0xbb328bcbb981b7e9b49a017f97f395687bbb20b858ec753c509d921982b7160d,15725569,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,7136d1de4c2501f84b91432232cec95ae473fbf973adf635d3efda77a716cdb5,0009010fce759865b878e320c11ab8c7205331b1374916841e6b8748c8443f3f,2bf85b1ee10562b53a5a5e8f06fff7b967fb0e524f8720f76ebc3e2f17d503b0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
dodo_flashloan,ethereum,1,2021-02-27T12:07:58Z,10,100,0xe0e5470e2afc58f6e8d54c7a4952d029175271ab,1:0xe0e5470e2afc58f6e8d54c7a4952d029175271ab,UNKNOWN_REQUIRES_RPC,-1,0x4a20f96376a10d8977d236960d9aaed4d24572cd31d36f8efe1b285b101d2df7,11784375,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,422d52a38b5c859675ae6a446b533bf2b2154990566fbfc8480731594b408666,000807dd3983d8d10fec94729f63a32ac64770b6cf3681d42a24d046989de76c,e10a9abddea5e1d357626dfc1e5f2189896c2dde3aab30e8a58ae00d8996a90e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
doughfina,ethereum,1,2024-06-14T16:22:23Z,9,90,0x702254617b22e97d823656774b4af5a261e5b5e6,1:0x702254617b22e97d823656774b4af5a261e5b5e6,UNKNOWN_REQUIRES_RPC,-1,0x00aa6e9c404015c6907d5a5600b036fdc74c95e2f3405bad7588f38ea112ca2d,19945378,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_22000000_23000000.parquet,a1a8c72cce1fe224b93b96844ae747785fcf2fe710f05d75b354ef366070990a,e0939eca54dcc1b70d6760be2c754f610f9cccfe48ed38cbaad5bee6130ddcfc,0012a8c30e491effc6363169c2dfa25267da3533812da44881daeba78583a692,aa52cf564f9ed983f1882db485fe52822abcba5779b8fbf1e79b47d75c24e4cf,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
earningfram,ethereum,1,2022-11-11T07:25:23Z,10,100,0x1747dcd8c314be3089f9fd0e7e809fa68d50a2ac,1:0x1747dcd8c314be3089f9fd0e7e809fa68d50a2ac,UNKNOWN_REQUIRES_RPC,-1,0xf1e70670bc74866ec74ca890dc1312b7e5184d31d605a397623eed5b76937337,15901377,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,85db541b2d3fbd7577cc6a4045586f55f1ec61eb8692fd6330c2ba073da0a362,000b474316245c466c0d6a3fe21f02604227537bbfc33894ed51df68433e9d6d,bc095ba7b96620f1b4d7a34b9f4e8a961e8d93e28d360ba371ef35b009592754,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
eflevervault,ethereum,1,2022-05-28T05:12:39Z,10,100,0x082be1262137fbe1f8e0fb2c152ae00420a7f356,1:0x082be1262137fbe1f8e0fb2c152ae00420a7f356,UNKNOWN_REQUIRES_RPC,-1,0x13b3019219ef730aa92cff0d97bcc5aa859f1cc710395b5cbcec4115dcde9dcd,14748632,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,fc5ecbf0d59725885f7716d584d91bf01e838ad7e946addf45dedeebd82e291b,0002c00d77798aff7dfa1a738cdd3ed836b64a93b7be89d43a51c7ba09c7c1d0,d8b38fbebd7c5d2ea1d780bf843defd1bf4e137ee3dc15f7b393ecff18bac2cf,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
efvault,ethereum,1,2022-10-08T19:02:35Z,10,100,0xa2c33cc551ca70205686486f45022dcf7c9ec5aa,1:0xa2c33cc551ca70205686486f45022dcf7c9ec5aa,UNKNOWN_REQUIRES_RPC,-1,0x348bbfd472e24fc9e9ecbe86531626c0637506e2c4e0f080f75f336c13e58e63,15615512,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,d20e10bba833a394496595e64029ee777e2bbc486c6e121d4d83c3f7c8be7a36,000e4ac169fb89b71220a3833dead187d3c542bc6291b172027a7af1ce983d09,0660a43211833714c78562ceadd1a3bedb006faa6c676a6b6577b40cae0a0919,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ehive,ethereum,1,2022-09-09T16:56:51Z,10,100,0x3aee253fb4b21ad4f42c05414e05aa04238df372,1:0x3aee253fb4b21ad4f42c05414e05aa04238df372,UNKNOWN_REQUIRES_RPC,-1,0x460351707e0be3fbd21fe26ac8362bd497d4d40c0fb1ccf5649261a0fabdb820,15408349,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,039d82791e6b0790f0bc85fce588296dcf5ed06e4fc8127f61ab8d9e7ae4d584,00121bd0016880924b6cf5a08611f2d1ff2a7e1b7428330d547d86d67f29d099,f7c4811da8b9dfcc5a59a7cf69a0773559ac2c1d246f7f77df52229b5f739b81,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
erc20tokenbank,ethereum,1,2021-01-28T09:45:09Z,10,100,0x7ad5928960076bb2e91f7414ac2632413cc27c8a,1:0x7ad5928960076bb2e91f7414ac2632413cc27c8a,UNKNOWN_REQUIRES_RPC,-1,0xd4b3ae7eaa737ae344280f392f27524924e5d39e581bc5c95890a11a6dd1df95,11718903,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_20000000_21000000.parquet,5408f43ed5a3cd3b27216a3df0904e4053ec650ebb80c9c1c2ede9026839c3b5,7f1861b05104ba13ae197e8d27e57dc8b6ef4f6391f176b16982f4d92f1da32a,000624ba8a7921e4f8f5402b602e815bfe861ff9c4448134608b89102030559f,71995b63d3001ecb40b51f566ba69c1e027cdd163e9635fe4385b65fcd84259e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
floordao,ethereum,1,2022-02-28T21:34:21Z,10,100,0x67ecb03d5ff1609e07dcdddb8d912c550b8d2e30,1:0x67ecb03d5ff1609e07dcdddb8d912c550b8d2e30,UNKNOWN_REQUIRES_RPC,-1,0x744cb6adf6551f4fd2ca895c1d531b31b0103082a8098489f0667846c4ec6048,14279467,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,a3983f1560b10207234a9903bbb363cdd728b366198454ca8c4d6d2673d8ebbe,000302bfa8fda3dde149a48ce69a7982894657d1862241a24bf9171ccef5927f,88d90f5b7a4cae6397ae4ea7267c1a647eedb94efe2b1244a153c1751f23bb5c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
floorprotocol,ethereum,1,2023-10-14T14:03:47Z,10,100,0xb82346ea47d2436a5bff62ac32ceccba4397627b,1:0xb82346ea47d2436a5bff62ac32ceccba4397627b,UNKNOWN_REQUIRES_RPC,-1,0x33ae6c80eb1b0ee54e5c00fe9207509ffa9ec1a5b0c19032069baf8ff3f06bf5,18302465,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,b6b8f54ceb24a27cea04be2bf3da1877f289dbf0aac20da03041dea827af71a8,00148b803eb07d01985e98897aedbed3de27bc90b93b9d5beb2de747ff02490c,069be45c0a7c7b9559401c88d4764f7c2d6e9ed090274ba81ecac2e9b2395c9a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
gain,ethereum,1,2022-07-22T12:33:30Z,10,100,0x11db6634588a39f1471c2cb4110f81c6883f5271,1:0x11db6634588a39f1471c2cb4110f81c6883f5271,UNKNOWN_REQUIRES_RPC,-1,0xf242fd35d86295598f707fdd1d112df26ef81738c736bf4ef950ad2593269911,15029851,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,ba947598e293bd7d6b5e3b4a525c59a3c07eae1e59f3b71d43b62b4560acc6f2,000f02da76498aefa415d0a735cfe8949f04aa37b18c2d68ee5e536d2dcbdace,5c647219fd1c3cff0b68c11e57d9743f8d5f6e7e7b836c4d9672a351029b8c69,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
goodcompound,ethereum,1,2019-05-08T01:07:17Z,10,100,0x19a7a61e98fe69601e6beedb8a1068e622a14c64,1:0x19a7a61e98fe69601e6beedb8a1068e622a14c64,UNKNOWN_REQUIRES_RPC,-1,0xbb16e316f35e0d59fc1120870b92fb55beca3eeb9f38105cdff1c2fb7c99c2e6,7586780,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,d7574669a4135a03c263a919465ad0a836c91f584184fb3bb9617826d708c839,001b8641ea8b6c61ca5676da84c1e5eeaf496101d941e40b1813cd43ff01dff2,16ffcafc0cf6d2a46f47ea4846b794e4431b31fff47568af6330b58299735949,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
gooddollar,ethereum,1,2022-03-08T08:26:39Z,10,100,0xb9f25dce16c1962a6adf1ae4715332419cd012d0,1:0xb9f25dce16c1962a6adf1ae4715332419cd012d0,UNKNOWN_REQUIRES_RPC,-1,0xadaa33fb4ba5d7c9129aaa7ac538e4a05482b01eda3d5697c79daeb716ec0029,14274304,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,ce4d0a9d4aaa14aa31a00d06d8be0c71f229ec77abef84600f91ff07263c7b17,0002a9fb7760dba5f9dfa936bcf779f1a553c24d5f08c3f6156989a09ea3e777,d61e9996feba0be7f3f7ea96dd99dae20a4a8deed29660d73287c01472d8154e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
