case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized,effective_status,source_index,source_run_binding_sha256,source_event_sha256,result_sha256,result_file_sha256,result_path,rejection_reason
unverified,bsc,56,2022-08-12T11:19:30Z,10,100,0x4eb02aab9427911ae6f4105a76eb50953d95efa5,56:0x4eb02aab9427911ae6f4105a76eb50953d95efa5,UNKNOWN_REQUIRES_RPC,-1,0xae5503831f83d07395fe41a21518083ef385a60912a78866eed9478a5fe55d1a,20030663,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,12c4ed16760bc9770fa7efdf823f443ade42bada41d86fa13fa6865235d3778d,00010880ee5d762cb1022764a431d84d59e4f971c1a48008bffac74b04a501b4,03533da776efd31149093521cde47616233ecfd1928a826f04934b1cadb0050e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,6bf678fb6b29c14686621904284b36f7dc0fde781413907c5b6c05de7482ae2b,2c2fe71944d2d68fac33f3837fe76e65d5f76f6c11c51de5122fa8454b9eae23,90298d8a6b6edbc91d81a62420132f04b398fc0518cd78eeae07585194184de0,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/03533da776efd31149093521cde47616233ecfd1928a826f04934b1cadb0050e.json,
MyCoinMaster,bsc,56,2025-07-26T10:26:41Z,6,60,0x6b94f8fcb8b38e4bcfe6689527e119570c7746b9,56:0x6b94f8fcb8b38e4bcfe6689527e119570c7746b9,UNKNOWN_REQUIRES_RPC,-1,0xc2bef0861fb1d729d77a1411a228cb9fa4d98c7d2e46e803b48fcdc5f6aae5a2,54113100,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,29a2e4797fa43cb1683e399bcafae8d636c8c1cd96b22f9818508a359dc9be90,00058d3ccba853a94ea966e9e380571d215e1fa5235524d2b2a23bd951175dfd,037d28d3fba42ccf3af9de7896871c50f84f7773935993bfc1dd9c98fe35b96e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,6a68f71f52f47b630e8c2fce4d80e973332ab6b6c7a70cfe4735d4164287c8b4,0e1279268972618d3eec71eab0c8c10dd78d7c455362f57e23126c62749fa711,eba903071948089d1fba8d2d714255935c106b2307d687909140aa89497b7d03,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/037d28d3fba42ccf3af9de7896871c50f84f7773935993bfc1dd9c98fe35b96e.json,
thenftv2,ethereum,1,2022-01-20T06:45:29Z,10,100,0xca77e21c9fb2ca7d4ecd57f42b2ab36eb3331628,1:0xca77e21c9fb2ca7d4ecd57f42b2ab36eb3331628,UNKNOWN_REQUIRES_RPC,-1,0x96ae190ec1665fa6164484e29471db7f47d7c057a9f0709db3fa4b02d6c6906e,14038760,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_26000000_27000000.parquet,b147065f7b552edac873049f8fd5f0289db132a0bd7d6b046d3576028093197d,1b31ba1d5b750d307ec39066300d457f920757e63963e0388578827ed7e6e8aa,0000be8593943ef618a1958b85247f59984d3f41212d387f2046aaeba5a19c6b,039034f6d31a8537eb4ff0f6e5510f699c7e818c07eeb6434998eb90c0f9bbd1,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,99280981d065f5ddc7389464cf8291b44578d83097c05966a99d5205ff44bd05,eb668168f4920aafce1eaae812bcc5c86104f7f5c294117044a8b00716d18694,5517ef00a343c4dbf78ebde7a7444dedd065111c53008977a9b914d4ad10dbb6,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/039034f6d31a8537eb4ff0f6e5510f699c7e818c07eeb6434998eb90c0f9bbd1.json,
shibatoken,bsc,56,2023-11-07T15:06:41Z,9,90,0xf8fe6b6fc348fc1a9cb4cbfbb0e8fba8ca2b8d59,56:0xf8fe6b6fc348fc1a9cb4cbfbb0e8fba8ca2b8d59,UNKNOWN_REQUIRES_RPC,-1,0xe50bdf5e6749a3003c983aa8f8ecbd16d8eb7554fb5606e7ca96a35c699aca01,32401694,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,48e4c99f435fb2c06fe2c6ba7c15be07150f48e1c0cae60b770816d4659f6888,002fc2aae3c70db81f00ea1c9e522dc5fdf8b72e65ed6217f1103fb7b7bb6216,03c4be69ab0fb1aba8cb5f2c8d927038ef777aa3147841e7c41cbdb8831fbd85,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,d2cab5a618b5f0838d66107cc82929ddd3c9e4cc3b88aaca0def97c1af677e60,b709f83893c9ecb9a18805b28a1673619413b46868787cfddbd6a59545f38b34,9fc54a63c0ef2b8270b83e4a95eb2deacfc3fb0d515eea8ef68ea291653bbe33,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/03c4be69ab0fb1aba8cb5f2c8d927038ef777aa3147841e7c41cbdb8831fbd85.json,
bfctoken,bsc,56,2023-09-08T03:39:58Z,4,40,0x6ad24a402c436f4fb3b755c30690b98584b52ad4,56:0x6ad24a402c436f4fb3b755c30690b98584b52ad4,UNKNOWN_REQUIRES_RPC,-1,0x91e9673d10e1f53686352509faae941ee6414851e742d1c5649b8313132b43ad,31372085,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,7cee40b87e0fc4bd1ab004c9f7444993d1acb4886101a00cc9945ce944defaf2,0023af6ca61ca2b77d9c80829ce7fa6f3ac4324fbdbbc76f68e8c3109df93970,03eb92bb77161d74e48961b50bd4b92182c9266240776107dd12ae7f1f437320,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,050c53f67f976d3dc398872097e436bf95859d471822d30f85d5c2e7ffe0eb3b,9dbef4df12d38e7b124f7539aeab79a9c84b0144ee8bc12fd1d52dad682ecd95,647d2b698a8e856fa07c596e47f3fd50e59ccb0c3a33dab2597d438ccb82d5f5,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/03eb92bb77161d74e48961b50bd4b92182c9266240776107dd12ae7f1f437320.json,
openleverage,bsc,56,2023-03-02T08:23:58Z,10,100,0xc4057df46bfa6fde082bb053d15dbc2eb2324c32,56:0xc4057df46bfa6fde082bb053d15dbc2eb2324c32,UNKNOWN_REQUIRES_RPC,-1,0x3d34597b3da3269f972569c549d3a017e6198cb949fc4124a80d8522e0161e00,25322831,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,6597c0bab9df18819e7f6a81ab8ea232af79c8b06eca78eeeea1aa02b470f60d,000ceb4a896195ba5c8f65c1b2a77c1a2012c7147364b05667c90a10b738d586,0429e1c037def575e0e422f3cf497302a882a849cc2ba823b4e52d5c7420967d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,f1f52591b1a6f39b68fe97f8fe222662a1bc06796bde114d30ed7e50d2be3ea2,5c7ea6faedc3f3cb28a6ff717151f220eea055f8be9d62a8aabe37f3b233467b,1a0d30412187048e72006ed964879ea9626cd7ac9d12a58ea928af6662128c4c,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/0429e1c037def575e0e422f3cf497302a882a849cc2ba823b4e52d5c7420967d.json,
openleverage,bsc,56,2023-03-02T08:23:58Z,10,100,0xd98c6fd97ba9cacdd4d01c3d2df6094088edb177,56:0xd98c6fd97ba9cacdd4d01c3d2df6094088edb177,UNKNOWN_REQUIRES_RPC,-1,0x10730ddfd2ee8e1b90d21b4c71ac934a6f93a7a93b90cb80b0718663957395f8,25489665,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,853f8917c9915278043049efccfb397865d9d9c3099c05eb869bfdb7eeac84f1,00005b38f24fe3586cb3ac6d2bfd7d7353cb7f6aa50cf46bc949d9606cb7a03c,04b32a5744449150a89559cefedfb9522dd8a2839399d48c3c48e655c3f68b76,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,9daa798583754591e71f7a236c3b00963540e183980e3d150debe7e58594a12d,baab7d31eac92ce812926e518d90459741732bfd1966bb005319a09ffa625734,ede31b6770549e9a6306744645b28e841ffbb2d1c486094332025bfe7b5258ff,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/04b32a5744449150a89559cefedfb9522dd8a2839399d48c3c48e655c3f68b76.json,
veth,ethereum,1,2024-10-28T09:08:11Z,10,100,0x1ff85fbd39cac06fd56a8a03a8bf375959878a35,1:0x1ff85fbd39cac06fd56a8a03a8bf375959878a35,UNKNOWN_REQUIRES_RPC,-1,0x7992fb3e89d07002fb4f2c2dedbbf0a0b072609636d07d8646c105c6507f0662,21044368,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_5000000_6000000.parquet,eb8d1ad9c414a2cf0a36d3fe5aa0b10e20823399807f3e5cfb6815af4b301cd7,f4929027df3c2ca7e12aa79b13c2afe60474622c1167ae2c00f453bbc7bd9dc6,00029bf75d12199198e65020adbca106319e944932914c8a80345cf4de5cc4fb,04d250a747f11b9a8a74c87c5a40facbf9ad5d0ca19b44638f14bd925bf88a43,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,193c1f2036c888751fa41bd6d670202ff5af2fecba6cb5c7d966d92724f1ba94,d45898b0058fd5662f600ecbeaef5fd5399b15b5e9774cd7e667e072b90b7d76,96fe993042cfcf805958f2f4a84e5e6d86fccc194fb8dd360e5f662b7143a249,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/04d250a747f11b9a8a74c87c5a40facbf9ad5d0ca19b44638f14bd925bf88a43.json,
Bitallx,bsc,56,2025-05-15T06:01:07Z,9,90,0xaaec17033a2ad12e5029b8790aa34549d2a5ec00,56:0xaaec17033a2ad12e5029b8790aa34549d2a5ec00,UNKNOWN_REQUIRES_RPC,-1,0xcdab1d5650e877e9e3a7e21f531d84779530d78f59024d1fd9d890bcd5298c3b,49242540,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,02a01f817eec4263ae7e968ef00e2e882682b55e92fd69a5795781e67c7a0c0a,000467e84d3951b27902f4921bce20506fa436ec69945f1daee444a2e86833ea,04d5fd645c79c73c4e5d81b2f060ab1703c30c412405caa6a74595304a6d3517,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,b555254387c0f689f429b39d0586e312bc6fa3bc1951b2de8d3ee86c2e36bbd3,ee774501cc2e9cd2e03618809ed48170184db5f7cdd11d1973fdfd5ebff9f89b,96fe4b6674f1ad350b9f8bb4a1a6ddcfe7778554bb41a39a834c8478717e73f2,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/04d5fd645c79c73c4e5d81b2f060ab1703c30c412405caa6a74595304a6d3517.json,
truebit,ethereum,1,2021-04-12T10:56:15Z,10,100,0x77e3c2a95a341b45df711254bff9a2ff4b293fca,1:0x77e3c2a95a341b45df711254bff9a2ff4b293fca,UNKNOWN_REQUIRES_RPC,-1,0x8f756d07950bf93bfdf76f2694ee1bbe32d2e2405cafcfe2ddec22a184cf33d2,12086218,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,dc2f9c73f4a2276e669b506da5bc6f8902592d0a505f1633b62659162a1f3628,0001e67de43bd7f36050aeb21601664ec596518378a934090b5fd77ff2eaa00b,050781058b79b854ee59e982033cba0e897b626f23b4d48d9e4b970514967fa0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,7ee490b82a43b654916b7dc4e18136d46b404f581a0889cfa6de4bdaf10ef300,dafb0d5ef783f44dab1550193b8f7253a6db83a76956791cc49c88f021550e8b,17ddd5c2bbbfed316dc276276a73a06eb5a64f6f499e4423f130699f08f97bac,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/050781058b79b854ee59e982033cba0e897b626f23b4d48d9e4b970514967fa0.json,
sbt,bsc,56,2024-06-23T04:06:50Z,10,100,0xe36508f974afd11b0135484465dfb8db0c49b822,56:0xe36508f974afd11b0135484465dfb8db0c49b822,UNKNOWN_REQUIRES_RPC,-1,0x8be8de281506918b1145f5fe7a97b18761abdac633d93ea4de825fd8dcd3c510,39084295,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,d657512aeee9496b4384ffecb77f9939aef379164773378a10bf95ab8fa717de,0030d5841db3952c0fcf190376ae94ad6a510c49aaf382f0315d3ea69d2c2cef,0508c1ff3a795e6370375d410c57a7a203c7c6b75fbd19837949ecb7a0a92cea,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,8c8a7a8c9fae9705933d5fb82359bfb4e38697bcda6fd8713d47557523ef60dd,85191970db5718e255066a794a038ccda4f676501611bdb5e5271d286220ded3,4384183210a956b7c3f3d9410c0ce99ef1361fe9ce5fdd31e23e9cb120eff915,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/0508c1ff3a795e6370375d410c57a7a203c7c6b75fbd19837949ecb7a0a92cea.json,
unilend,ethereum,1,2024-02-13T18:14:11Z,10,100,0x22c796c4c0e618c6aac9cd82e21dc6368708cced,1:0x22c796c4c0e618c6aac9cd82e21dc6368708cced,UNKNOWN_REQUIRES_RPC,-1,0xb648944ab7964411a2d1b8f2bc1507a6aa384585cf99865a3c60e3876603eb4f,19180286,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,d4c15d71a9bb584cb39912d92cfac904a0c364359d0544fe212a22b0cf6c44ea,000c857c3a2beb18dd018470cc52dd88bf3f8d87e62455d2d2d6b70ae8e41406,051e6afe0fb9d06d7222dccc6a1c2fb1dab364f503a486ec625c9106d4727f8f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,c51f5807efdbcc8bc04d15448843d68df1525bdfc2d630eb26763ecc565143f8,317901b92b2a741a5021c995ed5a47081bce4b77f5a27adf7d7e7f829200b456,6793ade05a4f4b65f64fec7d1baf50715816695579401e0aece4443493a7432b,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/051e6afe0fb9d06d7222dccc6a1c2fb1dab364f503a486ec625c9106d4727f8f.json,
laeeb,bsc,56,2022-05-27T03:37:33Z,8,80,0xd835c2ad559659e6d2206953df44dc080f265f7d,56:0xd835c2ad559659e6d2206953df44dc080f265f7d,UNKNOWN_REQUIRES_RPC,-1,0xc78f1eedb9ef6ef96d5e4f81020fd6439ea2be437242ddbd09ceab27c5a3c416,17542274,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,bf35fa1fa4d13d08680222d3dab5b6a145b6a8f1e3864666003295616ce91ad0,000006052ffe1e9b0af2a8b39ac7caa2544e891c8f1c39950c9463ce75e558ed,052accd4f66ebe7869580b4839bffa27fb2013e10cc0caa4132ac40cb11928b8,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,08084448221999be338f6532ac91cbfddfd27932cf28691e5e3a766d7329f3c7,cb8a77ad21cd619878658144384eaeb7bd4eb9c190633ca52858c21a4596b381,609a725f7649b79df5724608e9df44ab05068021647a3e9af6538eb47fb3c058,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/052accd4f66ebe7869580b4839bffa27fb2013e10cc0caa4132ac40cb11928b8.json,
multicall_with_eth,bsc,56,2025-06-25T17:23:15Z,10,100,0x2c43935a60255c4cce4e66125a3031708f1af75d,56:0x2c43935a60255c4cce4e66125a3031708f1af75d,UNKNOWN_REQUIRES_RPC,-1,0x647cb5d6a4bb08b87e7528f4473102aabf2a2fe759a333e6da1bdd08b952712c,51543192,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,79883e47a1dc73f54e1803fe6862aa0aea8d1960a5b0a4a43cbdd4d6c5324948,000a61c6a1c897ae39b51b3ffa590fa05a0e2e367d8356bbc7da3c5df6460a01,0535acde3a573a30abcba8b28421be7259fa7a0aecdad3476a68a95f9f4aad9e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,939d06e163c8ebcf8f6869f45d1364ffeb4ae479dcbe84623c9eea3afb16fd28,888494c776fc6c6acf2301668bcec01f59ade4365babe31e08ef43da75496fdc,76ba6a0724a1a88079f921accdab5198df1adc68f076ff4d5e204da4cad927b0,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/0535acde3a573a30abcba8b28421be7259fa7a0aecdad3476a68a95f9f4aad9e.json,
tradeonorion,bsc,56,2021-03-01T16:31:46Z,10,100,0x8ffdecf8a190acf670498a404492186ac3dd6127,56:0x8ffdecf8a190acf670498a404492186ac3dd6127,UNKNOWN_REQUIRES_RPC,-1,0x6da387fc2b84fb8c6485af264f61482d0b185f977d154dcaf24214cfcb992d08,5220771,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,f15b0e93acfe109e5f782ebf729a0cfebcf823ef748659d617f235f5a3a13105,0003246c028191325fe5d8b553bbe39aae88ea6c550788b0fe9b333a67ff3d68,054b0db195116c7f4814e3e7af631ddcf64d1e24e05ea95679631ec2532f63ed,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,7dce93bda14cc8fe937e50a3dd58bfe5064df0c27861e50aaf802436aec4e2d1,964603310a588dbae0c2067f4f47636424851ac6ee057b91b7cb52e51dab184a,415359af0911514cb20f9b21f26a5756a69e3c7db29d7bcf5414ca59807a2a80,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/054b0db195116c7f4814e3e7af631ddcf64d1e24e05ea95679631ec2532f63ed.json,
valuedefi,bsc,56,2021-03-06T07:52:08Z,10,100,0xe5ae15ed7addb30cfa230b9228e774daa0579fe0,56:0xe5ae15ed7addb30cfa230b9228e774daa0579fe0,UNKNOWN_REQUIRES_RPC,-1,0xe433d142c40607df4583b579ab278d9035b5372c85df17ff5741db696cfb46be,5178293,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,34bab32dd09b3c8a34880b05df6a2b100a80477d0134c722eec6e99dcf5496cd,00279c66b1ae21aefedc3873eacde026110abd093ebe84475f1ff8a6db1dcd8d,0586e426f2cfb417a8152fc5c7b3060feb08a211ea539fda0955a58fc4608d5f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,1b8d8d9db38ea0cc38c3c3f19e15e1d82e549c97cc67166034e249e648096b92,7420fc9fc0a150edab59d5c52c61fe7df95d60fb632f8f61b068d80bd46a2b49,68eee646b042f64e655da6358446a096083a04b30f4405809c46494c99d8e220,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/0586e426f2cfb417a8152fc5c7b3060feb08a211ea539fda0955a58fc4608d5f.json,
hedgeyfinance,ethereum,1,2023-11-23T16:04:11Z,10,100,0xf9f51f2f46ba0f44cb5c82749efc847f22320dc3,1:0xf9f51f2f46ba0f44cb5c82749efc847f22320dc3,UNKNOWN_REQUIRES_RPC,-1,0xc67f257617e0875490f07f3b3321042f16197d12da6b68ab3f072ab6e59c5859,18415063,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,ae3a70c7875a28987cef198d1bdefd721e28b7269c7ea4b63a33ef946c22eb3b,0015555c02f50a68774bd191244f89b284438a8d07a0aa316f3a0a0d85019a90,05ad9516d37b0214ff08f82381ce3cfd49b2680e8f8c8b78efd124922247d44f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,2a065cd39ca6a950db9e3ab21128b1a2bcad4b09ac746508ae7341f0dd3a8eae,1ca53840cddae758d660b5d8da6b8f23e54a5fc653958a7c08186a4add555483,77f6eb12961f4abaa1464c9b24275e0b9e2fa8b8632a9eff5fe20c55334fad44,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/05ad9516d37b0214ff08f82381ce3cfd49b2680e8f8c8b78efd124922247d44f.json,
StakeOnMe,ethereum,1,2020-04-28T04:21:58Z,10,100,0x44562ece310c7b47fdf7c8ed6925876b9ea3dbf8,1:0x44562ece310c7b47fdf7c8ed6925876b9ea3dbf8,UNKNOWN_REQUIRES_RPC,-1,0x71910271ba53e338cf9174234702be092eac718036b38dadf8e738cb3e4d6e12,9793250,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_15000000_16000000.parquet,fb048ce929cf0d541c7dfe8c10ffb84dba33d093f3718146318d7b12073d7d12,1fd5b37eb9d027f2a519e87a7c77c04b7310eb4c5bf2c5c0b7db7a6fa3b70d8b,00013985aea4fbf5f5a9972f25a4ac6794eddb745e1c93208f5c174b464d4174,05e4cea74e26fcddb3bf51c65bd9619c24d77d4c9ae15c8ef867db8f907aaa73,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,06c592cc2cb580cfa3bade0c5fabb77091e2271f0e483d96711c95398a93896c,0811b2722abe083df626d580a341eedbc7c5b041dfd9bd4414095c2b06e00f82,f479fee300dd99baf542b48c252771d1344a37bacc0e8d626b69566ad1ac8f4d,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/05e4cea74e26fcddb3bf51c65bd9619c24d77d4c9ae15c8ef867db8f907aaa73.json,
